chr1	85299739	85299810	1	-0.117378	4	0.04577	0.032357	0.7238	0.84118
chr1	85305233	85305383	1	0.106548	2	0.0018648	0.0057732	0.97708	0.87053
chr1	85307382	85307384	1	0.120694	2	0.028127	0.14813	0.80158	0.68088
chr1	85311735	85311976	1	0.159152	2	0.004662	0.0068602	0.8843	0.72515
chr1	85317582	85317584	1	0.122673	2	0.010412	0.036301	0.80682	0.68415
chr1	85315779	85315781	1	-0.106051	2	0.13038	0.14968	0.68306	0.78912
chr1	85316051	85316053	1	0.129198	2	0.0010878	0.006405	0.75641	0.62721
chr1	85326552	85326646	1	0.158460	2	0.16053	0.52971	0.86859	0.71013
chr1	85330144	85330204	1	-0.146668	2	0.020668	0.042234	0.73708	0.88374
chr1	85336267	85336405	1	-0.115141	2	0.27863	0.19898	0.66725	0.78239
chr1	85336801	85336829	1	0.146528	2	0.049883	0.15816	0.98611	0.83958
chr1	85451998	85452000	1	-0.140929	2	0.049883	0.14771	0.65914	0.80007
chr1	85452015	85452038	1	-0.127646	2	0.19487	0.52124	0.51617	0.64382
chr1	85340154	85340157	1	0.118380	2	0.049883	0.1892	0.92679	0.80841
chr1	85460410	85460658	1	0.108018	2	0.082984	0.1654	0.89497	0.78696
chr1	85481352	85481386	1	-0.117268	2	0.082984	0.039774	0.7619	0.87917
chr1	85484854	85484923	1	0.107648	2	0.1049	0.15524	0.89062	0.78298
chr1	85493679	85493729	1	-0.106303	2	0.32821	0.57487	0.70481	0.81111
chr1	85502840	85503163	1	0.114404	3	0.15997	0.20125	0.90214	0.78773
chr1	85506527	85506618	1	-0.122605	2	0.0029526	0.0066012	0.84464	0.96725
chr1	85523283	85523303	1	-0.101412	2	0.2345	0.60122	0.47418	0.5756
chr1	85537832	85537961	1	0.211126	2	0.037918	0.19044	0.92144	0.71032
chr1	85543881	85543883	1	0.136994	2	0.32821	0.45999	0.71289	0.57589
chr1	85552006	85552024	1	0.120587	2	0.014763	0.0058172	0.95376	0.83317
chr1	85552581	85552613	1	0.151983	2	0.1049	0.20158	0.81587	0.66389
chr1	85573814	85573846	1	-0.193324	2	0.037918	0.035837	0.65919	0.85251
chr1	85579376	85579440	1	-0.111806	2	0.13038	0.18358	0.86736	0.97917
chr1	85583156	85583158	1	0.108015	2	0.13038	0.17989	0.75938	0.65137
chr1	85583650	85583709	1	-0.117998	2	0.13038	0.15156	0.77894	0.89694
chr1	85588042	85588274	1	-0.141821	2	0.064957	0.03736	0.44803	0.58986
chr1	85588465	85588646	1	-0.139030	2	0.27863	0.090242	0.64541	0.78444
chr1	85591618	85591620	1	0.169474	2	0.037918	0.034221	0.57549	0.40602
chr1	85591643	85591645	1	-0.100453	2	0.028127	0.037529	0.72405	0.82451
chr1	85596801	85596803	1	0.151076	2	0.014763	0.035027	0.75215	0.60107
chr1	85593350	85593404	1	-0.135317	2	0.064957	0.48454	0.63651	0.77183
chr1	85601256	85601338	1	-0.108091	2	0.16053	0.19825	0.50069	0.60878
chr1	85598648	85598650	1	-0.112070	2	0.064957	0.039226	0.73186	0.84393
chr1	85598740	85598769	1	-0.129211	6	0.0064929	0.082096	0.59622	0.72543
chr1	85604075	85604189	1	-0.139719	2	0.27863	0.46533	0.73491	0.87463
chr1	85600566	85600620	1	0.102236	2	0.64538	0.51011	0.46554	0.3633
chr1	85600631	85600687	1	-0.222471	2	0.028127	0.047874	0.35657	0.57904
chr1	85600816	85600823	1	-0.359402	2	0.006993	0.0079501	0.30468	0.66409
chr1	85605766	85605848	1	0.104016	2	0.16053	0.50781	0.77372	0.6697
chr1	85608429	85608612	1	-0.171420	2	0.16053	0.49313	0.60542	0.77684
chr1	85621643	85621645	1	0.123617	2	0.082984	0.052477	0.32341	0.19979
chr1	85627063	85627284	1	0.119566	2	0.2345	0.47997	0.63934	0.51978
chr1	85623865	85623983	1	0.142136	2	0.028127	0.048352	0.89387	0.75173
chr1	85617846	85617848	1	-0.103694	2	0.049883	0.040008	0.85848	0.96217
chr1	85618362	85618364	1	-0.127232	2	0.27863	0.1468	0.57812	0.70536
chr1	85619269	85619271	1	-0.124763	2	0.010412	0.039398	0.6658	0.79056
chr1	85652045	85652064	1	-0.278535	2	0.064957	0.17458	0.26875	0.54729
chr1	88022388	88022393	1	0.104167	2	0.38228	0.4758	0.91667	0.8125
chr1	88135587	88135614	1	-0.150000	2	0.082984	1	0.85	1
chr1	88213940	88213942	1	-0.123689	2	0.006993	0.0056891	0.75227	0.87596
chr1	88215197	88215199	1	0.175542	2	0.004662	0.006983	0.86004	0.6845
chr1	88211403	88211413	1	0.105031	2	0.38228	0.14699	0.4051	0.30007
chr1	88212295	88212297	1	-0.119610	2	0.028127	0.15109	0.73042	0.85003
chr1	88212567	88212583	1	0.133992	2	0.16053	0.18634	0.87813	0.74414
chr1	88230284	88230354	1	0.100857	2	0.064957	0.034153	0.94234	0.84148
chr1	88231238	88231240	1	-0.132335	2	0.064957	0.15088	0.72684	0.85917
chr1	88237070	88237086	1	-0.168758	2	0.32821	0.53319	0.31675	0.48551
chr1	88237102	88237144	1	0.118361	2	0.1049	0.27169	0.69383	0.57547
chr1	88237198	88237299	1	-0.127512	2	0.13038	0.23581	0.39366	0.52117
chr1	88233756	88233936	1	-0.119940	2	0.13038	0.20126	0.84048	0.96042
chr1	88234671	88234827	1	-0.138679	2	0.16053	0.17604	0.31514	0.45382
chr1	88235479	88235630	1	-0.135824	2	0.32821	0.58063	0.47821	0.61403
chr1	88235668	88235704	1	-0.101618	2	0.0006216	0.00072865	0.88877	0.99038
chr1	88235952	88235954	1	0.117005	2	0.006993	0.035269	0.9079	0.79089
chr1	88236107	88236269	1	-0.109256	2	0.037918	0.038397	0.69723	0.80648
chr1	88238076	88238078	1	0.185385	2	0.082984	0.15057	0.81028	0.6249
chr1	88238748	88238881	1	0.125024	2	0.16053	0.034274	0.88256	0.75754
chr1	88246905	88247138	1	0.148199	2	0.27863	0.54601	0.52042	0.37222
chr1	88247899	88247921	1	0.104027	2	0.082984	0.17567	0.64701	0.54298
chr1	88242949	88242951	1	0.112028	2	0.082984	0.15897	0.89733	0.7853
chr1	88243368	88243461	1	0.132091	5	0.15954	0.45203	0.6808	0.54871
chr1	88243955	88244029	1	0.117018	2	0.38228	0.24286	0.76292	0.6459
chr1	88249418	88249464	1	-0.108246	5	0.098932	0.24928	0.29056	0.39881
chr1	88249464	88249686	1	0.119049	2	0.16053	0.078521	0.80214	0.68309
chr1	88249797	88249799	1	0.108099	2	0.082984	0.16325	0.89849	0.79039
chr1	88250425	88250634	1	0.119952	2	0.13038	0.17886	0.80941	0.68946
chr1	88251882	88251914	1	0.106448	2	0.50536	0.54509	0.79048	0.68403
chr1	88253082	88253189	1	-0.347921	2	0.0006216	0.00088326	0.41561	0.76353
chr1	88257394	88257396	1	0.125271	2	0.064957	0.15351	0.86113	0.73586
chr1	88263058	88263060	1	-0.165416	2	0.049883	0.03487	0.65033	0.81575
chr1	88258920	88258964	1	-0.282503	4	8.8679e-05	0.00041255	0.18569	0.46819
chr1	88259482	88259484	1	-0.197880	2	0.0006216	0.00068986	0.27868	0.47656
chr1	88260003	88260005	1	0.113539	2	0.19487	0.45728	0.6735	0.55996
chr1	88260055	88260057	1	-0.129702	2	0.020668	0.14718	0.74411	0.87381
chr1	88262074	88262170	1	-0.155677	2	0.16053	0.56431	0.52289	0.67857
chr1	88262359	88262395	1	-0.275561	2	0.0006216	0.0058129	0.12797	0.40353
chr1	88280424	88280426	1	0.107284	2	0.014763	0.039526	0.90189	0.7946
chr1	88280790	88280792	1	-0.100337	2	0.79845	0.46186	0.31963	0.41996
chr1	88283951	88283974	1	0.112034	4	3.3866e-05	0.00018719	0.8996	0.78757
chr1	88287856	88287928	1	0.146267	3	0.059657	0.19289	0.60778	0.46152
chr1	88294790	88294792	1	0.112550	2	0.27863	0.92606	0.32535	0.2128
chr1	88286712	88286714	1	-0.112357	2	0.064957	0.15189	0.73141	0.84377
chr1	88297052	88297054	1	0.130563	2	0.064957	0.16707	0.93365	0.80309
chr1	88296003	88296082	1	0.111506	3	0.24152	0.2051	0.60202	0.49051
chr1	88301286	88301428	1	0.100546	2	0.13038	0.14982	0.85273	0.75218
chr1	88301688	88301690	1	-0.185171	2	0.014763	0.0028664	0.15258	0.33775
chr1	88304552	88304554	1	0.105145	2	0.0029526	0.0071552	0.97582	0.87067
chr1	88304664	88304666	1	0.164722	2	0.1049	0.14881	0.7206	0.55588
chr1	88274431	88274473	1	-0.110010	2	0.38228	0.58812	0.53754	0.64755
chr1	88277339	88277341	1	-0.114786	2	0.2345	0.51937	0.10139	0.21617
chr1	88278022	88278140	1	0.127153	2	0.27863	0.54994	0.76454	0.63739
chr1	88278150	88278162	1	-0.121569	2	0.1049	0.17614	0.59731	0.71888
chr1	89933659	89933681	1	0.147917	2	0.16053	0.14708	0.87708	0.72917
chr1	95304459	95304499	1	0.130853	2	0.13038	0.15928	0.97222	0.84137
chr1	106705926	106705934	1	-0.104167	2	0.19487	1	0.89583	1
chr1	106882918	106882949	1	-0.101190	2	0.082984	1	0	0.10119
chr1	108218970	108218995	1	-0.114583	2	0.19487	1	0.88542	1
chr1	108692818	108692854	1	-0.166667	2	0.028127	0.14678	0.7875	0.95417
chr1	117212484	117212500	1	-0.114583	2	0.19487	1	0.88542	1
chr1	122479267	122479284	1	-0.104167	2	0.082984	1	0.89583	1
chr1	125318140	125318149	1	0.170833	2	0.19487	1	1	0.82917
chr1	130195191	130195211	1	0.149653	2	0.049883	0.15481	0.95833	0.80868
chr1	131524174	131524236	1	-0.195833	2	0.049883	0.036729	0.73333	0.92917
chr1	132116708	132116717	1	0.116667	2	0.19487	0.14716	0.875	0.75833
chr1	134956848	134956852	1	0.156250	2	0.037918	0.036433	0.76875	0.6125
chr1	140421985	140421997	1	0.142361	2	0.006993	1	1	0.85764
chr1	141264907	141264984	1	0.131677	2	0.037918	0.040222	0.79552	0.66384
chr1	146107299	146107314	1	0.143750	2	0.50536	0.90833	0.94583	0.80208
chr1	146822334	146822380	1	-0.101190	2	0.19487	1	0.89881	1
chr1	148735164	148735228	1	0.125000	2	0.32821	0.46922	0.975	0.85
chr1	165209689	165209700	1	0.152431	2	0.38228	0.45606	0.43715	0.28472
chr1	170508502	170508518	1	-0.102381	2	0.19487	1	0.89762	1
chr1	171064611	171064649	1	0.125002	4	0.0074526	0.032398	0.16734	0.042336
chr1	171063771	171063787	1	-0.139487	2	0.2345	0.14696	0.33407	0.47356
chr1	171063822	171063824	1	-0.107787	2	0.13038	0.14968	0.25155	0.35933
chr1	171063939	171063941	1	0.168801	2	0.006993	0.0073003	0.45759	0.28879
chr1	171064113	171064173	1	0.140782	2	0.004662	0.0064931	0.16221	0.021429
chr1	171070873	171070886	1	0.180092	2	0.16053	0.14833	0.36187	0.18178
chr1	171070926	171070941	1	-0.153407	2	0.082984	0.16711	0.32419	0.4776
chr1	171069671	171069834	1	0.208696	3	0.044902	0.079946	0.512	0.3033
chr1	171069911	171069929	1	-0.125875	2	0.38228	0.14678	0.1811	0.30698
chr1	171070009	171070013	1	0.111308	2	0.2345	0.14932	0.58399	0.47268
chr1	171073873	171073876	1	-0.144792	2	0.082984	0.037758	0.27083	0.41563
chr1	171074071	171074076	1	-0.127604	2	0.020668	0.0067512	0.57031	0.69792
chr1	171065905	171065907	1	0.108855	2	0.049883	0.036522	0.19968	0.090825
chr1	171065927	171065929	1	0.159401	2	0.014763	0.0056738	0.17411	0.014706
chr1	171065944	171065948	1	0.102137	2	0.020668	0.0071799	0.25523	0.15309
chr1	171066022	171066024	1	0.151620	2	0.1049	0.035069	0.3309	0.17928
chr1	171066070	171066072	1	0.272657	2	0.006993	0.033789	0.39027	0.11761
chr1	171066241	171066256	1	0.223791	2	0.014763	0.034677	0.57847	0.35468
chr1	171066399	171066401	1	0.180320	2	0.064957	0.03649	0.78067	0.60035
chr1	171066462	171066474	1	0.150298	2	0.16053	0.48334	0.60327	0.45298
chr1	171066529	171066545	1	0.163381	2	0.064957	0.16233	0.38125	0.21787
chr1	171066751	171066753	1	0.125145	2	0.19487	0.14788	0.59955	0.4744
chr1	171238875	171238966	1	0.104167	2	0.38228	1	1	0.89583
chr1	172348992	172349006	1	-0.137500	2	0.082984	1	0.8625	1
chr1	176823005	176823020	1	0.105208	2	0.16053	0.16668	0.85104	0.74583
chr1	179918579	179918593	1	-0.131250	2	0.082984	1	0.86875	1
chr1	180329459	180329542	1	-0.280556	4	0.010382	0.032394	0.11935	0.39991
chr1	181694074	181694087	1	-0.129167	2	0.13038	0.15489	0.80833	0.9375
chr1	186409829	186409845	1	-0.234722	3	0.00027439	0.0004502	0.036111	0.27083
chr1	188022372	188022385	1	0.120139	2	0.037918	0.038804	0.96875	0.84861
chr1	193211867	193211941	1	0.100000	2	0.13038	0.4743	0.97917	0.87917
chr10	3110374	3110376	1	-0.131680	2	0.19487	0.52415	0.70616	0.83784
chr10	3116581	3116636	1	0.140103	2	0.19487	0.2229	0.63252	0.49242
chr10	5858288	5858294	1	0.126488	2	0.27863	0.46706	0.31399	0.1875
chr10	7712829	7712836	1	-0.105114	2	0.19487	1	0.89489	1
chr10	16179045	16179095	1	0.259470	2	0.13038	0.16151	0.98864	0.72917
chr10	19708478	19708497	1	0.153423	2	0.19487	0.17844	0.61756	0.46414
chr10	21200979	21200994	1	-0.258929	2	0.006993	1	0	0.25893
chr10	23851501	23851509	1	-0.447917	2	0.0001554	1	0.55208	1
chr10	28817931	28817938	1	-0.187500	2	0.082984	1	0.8125	1
chr10	38772519	38772551	1	0.146420	2	0.049883	0.17618	0.94156	0.79514
chr10	44235569	44235582	1	-0.115873	2	0.79845	0.89979	0.43274	0.54861
chr10	44267693	44267751	1	-0.100000	2	0.082984	1	0	0.1
chr10	53812367	53812378	1	-0.326389	2	0.0029526	0.034084	0.32986	0.65625
chr10	57444592	57444669	1	-0.125996	2	0.50536	0.94841	0.49058	0.61657
chr10	58228018	58228020	1	0.198957	2	0.004662	0.00772	0.9029	0.70395
chr10	58224053	58224055	1	0.100335	2	0.004662	0.0062174	0.66507	0.56473
chr10	58225229	58225231	1	0.129024	2	0.028127	0.15408	0.91697	0.78795
chr10	58232485	58232487	1	0.141516	2	0.0029526	0.0066398	0.87234	0.73083
chr10	59656902	59656912	1	0.284722	3	0.0082932	0.021041	0.97222	0.6875
chr10	60644554	60644557	1	-0.110813	2	0.2345	0.48085	0.82222	0.93304
chr10	62031151	62031179	1	-0.148864	2	0.028127	1	0.85114	1
chr10	69320817	69320821	1	0.328125	2	0.0001554	0.00067597	0.55208	0.22396
chr10	69638089	69638147	1	0.116071	2	0.50536	0.53793	0.70982	0.59375
chr10	71200569	71200621	1	0.139583	2	0.082984	1	1	0.86042
chr10	73345222	73345226	1	0.102083	2	0.4418	0.45898	0.95417	0.85208
chr10	76525189	76525208	1	-0.109655	2	0.2345	0.50311	0.74302	0.85268
chr10	79784364	79784368	1	-0.233333	2	0.19487	0.46427	0.6	0.83333
chr10	80312096	80312145	1	0.120833	5	0.058291	0.12887	0.93833	0.8175
chr10	80818377	80818459	1	-0.102083	3	0.24152	0.79566	0.7875	0.88958
chr10	84052675	84052685	1	0.193750	2	0.028127	1	1	0.80625
chr10	88501861	88501866	1	0.101190	2	0.19487	1	1	0.89881
chr10	93109083	93109126	1	0.235417	2	0.16053	0.5224	0.81131	0.57589
chr10	93776922	93776990	1	-0.266071	2	0.014763	0.039304	0.34643	0.6125
chr10	96618919	96619011	1	-0.570437	2	0.0001554	0.00069696	0.13194	0.70238
chr10	96628516	96628543	1	-0.197024	2	0.014763	0.035978	0.77798	0.975
chr10	98212250	98212325	1	0.117262	2	0.32821	0.5052	0.80893	0.69167
chr10	99441542	99441552	1	0.163393	2	0.13038	0.17246	0.98214	0.81875
chr10	105238319	105238363	1	0.216958	2	0.082984	0.042028	0.76109	0.54413
chr10	105238483	105238494	1	0.105413	2	0.082984	0.47365	0.47966	0.37424
chr10	114326855	114326882	1	-0.119345	2	0.50536	0.74321	0.63244	0.75179
chr10	116310833	116310862	1	-0.346429	2	0.006993	1	0.65357	1
chr10	117201342	117201361	1	0.159028	2	0.16053	0.16997	0.87361	0.71458
chr10	117586979	117586984	1	0.122917	2	0.082984	1	1	0.87708
chr10	122802219	122802241	1	-0.148810	2	0.57374	0.27432	0.79167	0.94048
chr10	123012602	123012611	1	-0.141815	2	0.037918	0.035545	0.84256	0.98438
chr10	127932434	127932442	1	0.335417	2	0.020668	0.039083	0.87917	0.54375
chr11	3127596	3127795	1	-0.165107	7	2.1938e-05	0.0033633	0.53235	0.69746
chr11	3128979	3128981	1	0.129404	2	0.064957	0.16287	0.61865	0.48925
chr11	3101327	3101329	1	0.106212	2	0.014763	0.034539	0.92272	0.81651
chr11	3169736	3169785	1	-0.112402	4	0.00012091	0.00084515	0.67322	0.78562
chr11	3170238	3170332	1	-0.107184	2	0.19487	0.23559	0.1627	0.26989
chr11	3181428	3181492	1	-0.102171	4	0.0041786	0.055545	0.69745	0.79962
chr11	3143226	3143228	1	0.120499	2	0.0001554	0.00068567	0.52534	0.40484
chr11	3143950	3143952	1	-0.164216	2	0.0001554	6.7759e-05	0.65317	0.81739
chr11	3144028	3144030	1	-0.267948	2	0.0003108	0.00075512	0.43763	0.70558
chr11	5381441	5381497	1	-0.244792	4	0.0041786	0.010825	0.74271	0.9875
chr11	11840150	11840164	1	0.129167	2	0.2345	0.45592	0.91667	0.7875
chr11	13037341	13037481	1	0.125149	2	0.064957	0.15506	0.97917	0.85402
chr11	20326162	20326233	1	-0.103571	2	0.19487	1	0.89643	1
chr11	25232917	25232952	1	-0.120833	2	0.27863	0.46494	0.85833	0.97917
chr11	26331485	26331514	1	0.319444	2	0.082984	0.22327	0.47917	0.15972
chr11	28966487	28966546	1	0.186806	2	0.13038	0.45627	0.88889	0.70208
chr11	51882118	51882131	1	0.132440	2	0.082984	1	1	0.86756
chr11	52385711	52385732	1	0.104167	2	0.19487	1	1	0.89583
chr11	54617137	54617160	1	-0.148958	2	0.1049	0.17354	0.80417	0.95312
chr11	61432443	61432450	1	0.122917	2	0.082984	1	1	0.87708
chr11	62359839	62359860	1	-0.120833	2	0.13038	0.15591	0.85417	0.975
chr11	65307793	65307893	1	0.104167	2	0.2345	0.47676	0.95833	0.85417
chr11	66203789	66203835	1	-0.162401	2	0.19487	0.48396	0.74177	0.90417
chr11	67229281	67229355	1	0.124107	2	0.50536	0.4836	0.91875	0.79464
chr11	68328877	68328885	1	-0.135417	2	0.57374	0.90456	0.83333	0.96875
chr11	72767770	72767876	1	0.104167	2	0.19487	1	1	0.89583
chr11	79675602	79675647	1	0.116667	2	0.19487	1	1	0.88333
chr11	80700743	80700792	1	0.423958	2	0.0003108	0.00096961	0.85417	0.43021
chr11	82193252	82193361	1	0.120833	3	0.078024	1	1	0.87917
chr11	88968583	88968772	1	0.119508	2	0.049883	0.050595	0.87903	0.75953
chr11	88970485	88970487	1	0.192361	2	0.0001554	0.00013195	0.95111	0.75875
chr11	96707586	96707602	1	0.375446	2	0.0029526	0.0057018	0.66667	0.29122
chr11	97337758	97337826	1	0.130952	4	0.059505	0.085134	0.93229	0.80134
chr11	97500667	97500670	1	-0.125000	2	0.16053	0.48089	0.84722	0.97222
chr11	99412537	99412579	1	-0.222024	2	0.082984	0.17492	0.71548	0.9375
chr11	102886464	102886490	1	0.189583	2	0.064957	0.039453	0.95	0.76042
chr11	105117512	105117536	1	0.125000	2	0.19487	1	1	0.875
chr11	106618393	106618407	1	-0.111111	2	0.32821	0.47572	0.81597	0.92708
chr11	109011736	109011881	0.12675	0.161180	20	2.4752e-11	2.559e-06	0.45747	0.29629
chr11	109459412	109459441	1	0.132440	2	0.082984	1	1	0.86756
chr11	109587252	109587292	1	-0.318750	2	0.0010878	1	0	0.31875
chr11	111658200	111658206	1	0.104167	2	0.38228	1	1	0.89583
chr11	113535270	113535278	1	0.243750	3	0.078024	0.12828	0.85536	0.61161
chr11	117116673	117116679	1	-0.435417	2	0.0001554	0.00081258	0.42917	0.86458
chr11	120065720	120065742	1	0.350000	2	0.049883	0.033771	0.85	0.5
chr12	8858903	8858909	1	0.102083	2	0.50536	0.91723	0.67708	0.575
chr12	9339605	9339612	1	-0.177083	2	0.037918	0.038692	0.78125	0.95833
chr12	9514746	9514756	1	-0.101190	2	0.082984	1	0.89881	1
chr12	9847791	9847802	1	-0.131944	3	0.078024	1	0.86806	1
chr12	10781700	10781732	1	-0.139583	2	0.082984	1	0.86042	1
chr12	11871840	11871846	1	0.104167	2	0.19487	1	1	0.89583
chr12	12406291	12406295	1	-0.118750	2	0.13038	0.15113	0.85625	0.975
chr12	14909237	14909379	1	0.117857	2	0.19487	1	1	0.88214
chr12	19141378	19141409	1	0.104167	2	0.32821	0.91013	0.91667	0.8125
chr12	20228147	20228167	1	0.113536	2	0.028127	0.15599	0.95443	0.8409
chr12	20228760	20228800	1	-0.174167	2	0.2345	0.55073	0.55778	0.73194
chr12	20228983	20229171	1	0.115058	8	0.0038913	0.018487	0.90326	0.7882
chr12	20229186	20229188	1	-0.102789	2	0.27863	0.47054	0.36843	0.47122
chr12	20229256	20229258	1	0.198229	2	0.0006216	0.0058766	0.96584	0.76761
chr12	20229604	20229625	1	0.104901	4	0.12229	0.13198	0.81649	0.71159
chr12	20230126	20230154	1	-0.129514	2	0.4418	0.54726	0.4947	0.62421
chr12	20231034	20231042	1	0.133429	2	0.0010878	0.006015	0.91199	0.77856
chr12	20231649	20231726	1	0.128758	9	0.0034094	0.024595	0.87257	0.74381
chr12	20232896	20233058	0.0017404	0.108808	22	3.1053e-10	3.5138e-08	0.84958	0.74077
chr12	20233416	20233683	0.77866	0.103531	22	1.3627e-08	1.5721e-05	0.88842	0.78489
chr12	20233716	20233968	1	0.146232	19	1.0948e-08	8.9264e-05	0.864	0.71777
chr12	20234068	20234104	1	0.206961	2	0.0018648	0.005909	0.92563	0.71867
chr12	20234150	20234161	1	-0.125101	2	0.064957	0.044686	0.78699	0.9121
chr12	24521262	24521289	1	-0.139583	2	0.049883	0.14706	0.57708	0.71667
chr12	24547937	24547945	1	0.152083	2	0.27863	0.4805	0.6375	0.48542
chr12	24865027	24865046	1	-0.101761	4	0.082973	0.13207	0.54754	0.64931
chr12	28322612	28322636	1	0.194444	2	0.16053	0.50591	0.81944	0.625
